date,TDC Denmark,Telenor/Sonofon,label
2019-06-12,1.6499148766357743,0.16433349794027868,original
2019-06-13,1.708759994491647,0.2019936890459876,original
2019-06-14,2.439472823056197,0.36215359747544357,original
2019-06-15,2.0053996461281516,0.37068674638311055,original
2019-06-16,2.468371900564837,0.5230024592190958,original
2019-06-17,2.515780031682743,0.4000834890201893,original
2019-06-18,2.279999414827954,0.4004676958167581,original
2019-06-19,2.382134309100594,0.37935077674209033,original
2019-06-20,2.3415611718454867,0.38194583308733393,original
2019-06-21,2.572649224187986,0.45836459205353025,original
2019-06-22,2.570684753692782,0.5099564963094758,original
2019-06-23,2.610104770758224,0.5816858832185888,original
2019-06-24,2.796127880600393,1.1553780829839664,original
2019-06-25,2.5939450073436894,3.6150486254974927,original
2019-06-26,2.441619927733121,0.37541982815607283,original
